ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
11,922.4 ,1494.4 ,923.8 ,2011-01-11 23:01 ,920.6 ,2011-01-11 14:07 ,4.8 ,7.4 ,2011-01-11 01:31 ,3.0 ,2011-01-11 23:17 ,4.8 ,100 ,98 ,2011-01-11 00:36 ,4.1 ,340 ,13.9 ,360 ,2011-01-11 08:08 ,38.5 ,24.0 ,1.5 ,2011-01-11 17:59 ,4.0 ,2011-01-11 17:24 ,0.0 ,0.0 ,0.00 ,0.3 ,-0.2 ,0 ,2011-01-11 14:00 ,10.0 
12,923.2 ,1497.2 ,924.7 ,2011-01-12 20:47 ,921.6 ,2011-01-12 14:20 ,4.0 ,6.3 ,2011-01-12 23:34 ,2.3 ,2011-01-12 03:57 ,4.0 ,100 ,99 ,2011-01-12 14:12 ,3.2 ,350 ,16.6 ,160 ,2011-01-12 22:30 ,23.0 ,24.0 ,1.0 ,2011-01-12 01:54 ,3.0 ,2011-01-12 01:38 ,0.0 ,0.0 ,0.34 ,2.6 ,-0.2 ,1 ,2011-01-12 12:00 ,10.0 
13,923.4 ,1508.4 ,925.3 ,2011-01-13 08:47 ,921.2 ,2011-01-13 14:24 ,9.2 ,12.0 ,2011-01-13 20:58 ,6.2 ,2011-01-13 00:01 ,9.0 ,99 ,97 ,2011-01-13 17:03 ,4.6 ,150 ,17.1 ,130 ,2011-01-13 01:50 ,8.0 ,24.0 ,0.5 ,2011-01-13 04:40 ,2.0 ,2011-01-13 04:30 ,0.0 ,0.0 ,1.17 ,0.1 ,-0.1 ,X ,2011-01-13 10:00 ,... 
14,922.3 ,1508.3 ,924.0 ,2011-01-14 09:09 ,920.3 ,2011-01-14 13:50 ,12.2 ,15.8 ,2011-01-14 13:02 ,10.2 ,2011-01-14 03:21 ,11.8 ,97 ,90 ,2011-01-14 13:02 ,3.4 ,350 ,12.6 ,350 ,2011-01-14 20:20 ,5.0 ,14.2 ,0.5 ,2011-01-14 19:10 ,2.0 ,2011-01-14 19:19 ,0.5 ,4.7 ,4.94 ,1.7 ,-0.1 ,X ,2011-01-14 10:00 ,10.0 
15,925.5 ,1526.7 ,929.1 ,2011-01-15 22:31 ,922.2 ,2011-01-15 01:44 ,5.4 ,10.9 ,2011-01-15 00:01 ,1.1 ,2011-01-15 23:54 ,5.3 ,99 ,97 ,2011-01-15 00:01 ,8.5 ,350 ,19.7 ,350 ,2011-01-15 21:12 ,80.5 ,24.0 ,1.5 ,2011-01-15 06:50 ,7.0 ,2011-01-15 15:45 ,0.0 ,0.0 ,0.00 ,0.1 ,-0.1 ,X ,2011-01-15 10:00 ,... 
16,927.7 ,1531.5 ,929.3 ,2011-01-16 22:05 ,926.1 ,2011-01-16 03:25 ,1.5 ,2.9 ,2011-01-16 23:59 ,0.2 ,2011-01-16 07:40 ,1.5 ,100 ,97 ,2011-01-16 14:20 ,3.5 ,340 ,19.9 ,350 ,2011-01-16 06:44 ,21.0 ,24.0 ,1.5 ,2011-01-16 23:05 ,3.5 ,2011-01-16 22:51 ,0.0 ,0.0 ,0.02 ,5.8 ,-0.1 ,X ,2011-01-16 10:00 ,10.0 
17,928.2 ,1541.9 ,930.2 ,2011-01-17 09:07 ,926.4 ,2011-01-17 14:21 ,5.1 ,7.0 ,2011-01-17 23:41 ,2.7 ,2011-01-17 00:17 ,5.0 ,100 ,97 ,2011-01-17 14:31 ,4.3 ,160 ,15.3 ,120 ,2011-01-17 14:42 ,9.5 ,14.7 ,0.5 ,2011-01-17 00:10 ,2.0 ,2011-01-17 00:07 ,0.1 ,0.9 ,3.85 ,2.4 ,-0.4 ,X ,2011-01-17 10:00 ,10.0 
18,925.9 ,1533.4 ,927.5 ,2011-01-18 00:01 ,924.2 ,2011-01-18 14:15 ,10.1 ,14.5 ,2011-01-18 12:46 ,6.8 ,2011-01-18 00:19 ,9.6 ,97 ,81 ,2011-01-18 12:34 ,3.2 ,180 ,14.6 ,120 ,2011-01-18 03:22 ,8.5 ,11.6 ,0.5 ,2011-01-18 00:19 ,2.0 ,2011-01-18 05:53 ,2.2 ,20.5 ,8.60 ,6.6 ,-0.7 ,X ,2011-01-18 10:00 ,9.3 
19,924.9 ,1530.3 ,926.4 ,2011-01-19 08:57 ,923.0 ,2011-01-19 13:46 ,11.3 ,12.8 ,2011-01-19 11:45 ,10.5 ,2011-01-19 17:50 ,11.0 ,98 ,95 ,2011-01-19 12:33 ,2.0 ,170 ,12.4 ,30 ,2011-01-19 13:51 ,17.5 ,24.0 ,0.5 ,2011-01-19 00:46 ,2.0 ,2011-01-19 08:14 ,0.1 ,0.9 ,4.51 ,1.2 ,-0.1 ,X ,2011-01-19 10:00 ,10.0 
20,922.8 ,1511.7 ,924.8 ,2011-01-20 00:01 ,920.9 ,2011-01-20 14:08 ,11.4 ,13.0 ,2011-01-20 13:32 ,10.0 ,2011-01-20 18:43 ,11.1 ,98 ,95 ,2011-01-20 15:40 ,2.8 ,80 ,13.4 ,40 ,2011-01-20 12:02 ,16.5 ,24.0 ,1.0 ,2011-01-20 21:28 ,1.5 ,2011-01-20 21:13 ,0.0 ,0.0 ,4.04 ,0.1 ,-0.2 ,X ,2011-01-20 10:00 ,... 
21,923.9 ,1516.8 ,927.0 ,2011-01-21 22:53 ,921.3 ,2011-01-21 04:43 ,8.2 ,10.2 ,2011-01-21 00:06 ,6.4 ,2011-01-21 18:23 ,8.1 ,99 ,96 ,2011-01-21 06:13 ,3.3 ,330 ,14.9 ,360 ,2011-01-21 19:03 ,15.0 ,24.0 ,1.0 ,2011-01-21 01:46 ,2.0 ,2011-01-21 01:11 ,0.0 ,0.0 ,2.69 ,3.2 ,-0.3 ,2 ,2011-01-21 13:00 ,10.0 
22,925.4 ,1525.4 ,927.3 ,2011-01-22 09:47 ,923.6 ,2011-01-22 14:25 ,7.9 ,10.6 ,2011-01-22 12:39 ,6.1 ,2011-01-22 08:39 ,7.4 ,97 ,82 ,2011-01-22 12:32 ,3.7 ,190 ,18.0 ,150 ,2011-01-22 11:18 ,2.0 ,11.8 ,0.5 ,2011-01-22 01:15 ,0.5 ,2011-01-22 00:25 ,1.7 ,15.8 ,6.30 ,3.7 ,-0.5 ,5 ,2011-01-22 13:00 ,9.7 
23,926.0 ,1537.3 ,927.5 ,2011-01-23 21:50 ,924.7 ,2011-01-23 14:50 ,10.1 ,13.4 ,2011-01-23 11:13 ,7.8 ,2011-01-23 23:59 ,9.8 ,98 ,93 ,2011-01-23 04:43 ,3.2 ,350 ,13.1 ,340 ,2011-01-23 23:38 ,18.0 ,15.5 ,2.5 ,2011-01-23 14:06 ,7.5 ,2011-01-23 13:36 ,0.3 ,2.8 ,1.42 ,0.7 ,-0.5 ,3 ,2011-01-23 12:00 ,10.0 
24,927.9 ,1547.8 ,929.5 ,2011-01-24 20:05 ,926.4 ,2011-01-24 14:14 ,6.5 ,8.0 ,2011-01-24 00:32 ,5.4 ,2011-01-24 20:58 ,6.4 ,100 ,97 ,2011-01-24 13:31 ,3.5 ,170 ,16.5 ,140 ,2011-01-24 22:35 ,13.0 ,24.0 ,0.5 ,2011-01-24 00:21 ,1.5 ,2011-01-24 18:36 ,0.0 ,0.0 ,0.01 ,1.5 ,-0.2 ,0 ,2011-01-24 13:00 ,10.0 
25,928.2 ,1551.2 ,929.7 ,2011-01-25 09:47 ,926.5 ,2011-01-25 14:13 ,8.5 ,10.3 ,2011-01-25 22:26 ,6.2 ,2011-01-25 00:27 ,8.4 ,99 ,97 ,2011-01-25 06:44 ,4.2 ,150 ,17.2 ,170 ,2011-01-25 21:00 ,8.0 ,24.0 ,0.5 ,2011-01-25 17:40 ,1.5 ,2011-01-25 17:23 ,0.0 ,0.0 ,0.76 ,0.1 ,-0.5 ,1 ,2011-01-25 12:00 ,... 
26,929.5 ,1568.0 ,931.7 ,2011-01-26 09:52 ,927.7 ,2011-01-26 14:56 ,9.7 ,10.6 ,2011-01-26 01:00 ,8.7 ,2011-01-26 09:14 ,9.5 ,99 ,97 ,2011-01-26 00:27 ,2.5 ,180 ,14.7 ,140 ,2011-01-26 11:24 ,33.0 ,24.0 ,1.0 ,2011-01-26 01:17 ,3.0 ,2011-01-26 17:46 ,0.0 ,0.0 ,4.48 ,0.1 ,-0.3 ,3 ,2011-01-26 13:00 ,... 
27,929.2 ,1567.4 ,931.6 ,2011-01-27 08:47 ,927.2 ,2011-01-27 15:36 ,11.0 ,11.9 ,2011-01-27 19:42 ,10.0 ,2011-01-27 00:01 ,10.7 ,98 ,95 ,2011-01-27 15:20 ,2.5 ,130 ,13.2 ,10 ,2011-01-27 05:55 ,34.0 ,24.0 ,1.0 ,2011-01-27 19:40 ,3.0 ,2011-01-27 19:12 ,0.0 ,0.0 ,4.49 ,0.1 ,-0.1 ,2 ,2011-01-27 14:00 ,... 
28,927.7 ,1553.9 ,929.5 ,2011-01-28 09:39 ,925.1 ,2011-01-28 04:50 ,9.7 ,12.0 ,2011-01-28 00:51 ,6.8 ,2011-01-28 23:59 ,9.4 ,98 ,95 ,2011-01-28 00:01 ,5.4 ,350 ,16.0 ,340 ,2011-01-28 20:13 ,34.0 ,24.0 ,1.0 ,2011-01-28 05:07 ,2.5 ,2011-01-28 16:28 ,0.0 ,0.0 ,1.94 ,2.8 ,-0.1 ,1 ,2011-01-28 12:00 ,10.0 
29,929.5 ,1557.5 ,931.4 ,2011-01-29 08:54 ,927.7 ,2011-01-29 04:05 ,4.9 ,7.1 ,2011-01-29 00:19 ,4.1 ,2011-01-29 10:52 ,4.9 ,100 ,97 ,2011-01-29 00:03 ,4.2 ,350 ,18.5 ,320 ,2011-01-29 05:02 ,33.0 ,24.0 ,1.0 ,2011-01-29 00:36 ,4.0 ,2011-01-29 03:07 ,0.0 ,0.0 ,0.00 ,1.2 ,-0.1 ,0 ,2011-01-29 14:00 ,10.0 
30,930.2 ,1559.4 ,932.1 ,2011-01-30 09:16 ,928.0 ,2011-01-30 13:18 ,4.1 ,5.0 ,2011-01-30 13:49 ,3.0 ,2011-01-30 23:54 ,4.1 ,100 ,99 ,2011-01-30 00:10 ,2.3 ,350 ,16.6 ,140 ,2011-01-30 10:36 ,10.0 ,24.0 ,0.5 ,2011-01-30 02:40 ,1.0 ,2011-01-30 02:01 ,0.0 ,0.0 ,0.02 ,0.1 ,-0.2 ,0 ,2011-01-30 12:00 ,... 
31,929.3 ,1550.8 ,931.5 ,2011-01-31 09:17 ,927.3 ,2011-01-31 23:42 ,3.9 ,5.5 ,2011-01-31 23:54 ,2.6 ,2011-01-31 04:47 ,3.9 ,100 ,98 ,2011-01-31 05:55 ,3.1 ,150 ,17.7 ,130 ,2011-01-31 23:11 ,4.5 ,24.0 ,0.5 ,2011-01-31 00:09 ,0.5 ,2011-01-31 00:14 ,0.0 ,0.0 ,0.20 ,4.3 ,-0.2 ,1 ,2011-01-31 14:00 ,10.0 
